DateTime,temp,hum,HeatIndex
2015/02/03 05:23:14,71.60,33.00,76.52
2015/02/03 05:33:14,69.80,33.00,76.48
2015/02/03 05:43:15,69.80,33.00,76.48
2015/02/03 05:53:15,71.60,33.00,76.52
2015/02/03 06:03:16,68.00,34.00,76.78
2015/02/03 06:13:16,71.60,33.00,76.52
2015/02/03 06:23:17,69.80,33.00,76.48
2015/02/03 06:33:17,69.80,33.00,76.48
2015/02/03 06:43:18,71.60,33.00,76.52
2015/02/03 06:53:18,68.00,34.00,76.78
2015/02/03 07:03:19,71.60,33.00,76.52
2015/02/03 07:13:19,69.80,33.00,76.48
2015/02/03 07:23:20,69.80,33.00,76.48
2015/02/03 07:33:20,71.60,33.00,76.52
2015/02/03 07:43:21,68.00,34.00,76.78
2015/02/03 07:53:21,71.60,33.00,76.52
2015/02/03 08:03:22,69.80,33.00,76.48
2015/02/03 08:13:22,69.80,33.00,76.48
2015/02/03 08:23:23,71.60,33.00,76.52
2015/02/03 08:33:23,68.00,34.00,76.78
2015/02/03 08:43:24,71.60,33.00,76.52
2015/02/03 08:53:24,71.60,33.00,76.52
2015/02/03 09:03:25,69.80,33.00,76.48
2015/02/03 09:13:25,71.60,33.00,76.52
2015/02/03 09:23:26,68.00,34.00,76.78
2015/02/03 09:33:26,71.60,33.00,76.52
2015/02/03 09:43:27,71.60,33.00,76.52
2015/02/03 09:53:27,69.80,33.00,76.48
2015/02/03 10:03:28,71.60,33.00,76.52
2015/02/03 10:13:28,69.80,33.00,76.48
2015/02/03 10:23:29,69.80,33.00,76.48
2015/02/03 10:33:29,71.60,33.00,76.52
2015/02/03 10:43:30,68.00,34.00,76.78
2015/02/03 10:53:31,71.60,33.00,76.52
2015/02/03 11:03:31,69.80,33.00,76.48
2015/02/03 11:13:32,69.80,33.00,76.48
2015/02/03 11:23:32,71.60,33.00,76.52
2015/02/03 11:33:33,68.00,34.00,76.78
2015/02/03 11:43:33,71.60,33.00,76.52
2015/02/03 11:53:34,71.60,33.00,76.52
2015/02/03 12:03:34,69.80,33.00,76.48
2015/02/03 12:13:35,71.60,33.00,76.52
2015/02/03 12:23:35,68.00,34.00,76.78
2015/02/03 12:33:36,71.60,33.00,76.52
2015/02/03 12:43:36,71.60,33.00,76.52
2015/02/03 12:53:37,69.80,33.00,76.48
2015/02/03 13:03:37,71.60,33.00,76.52
2015/02/03 13:13:38,68.00,34.00,76.78
2015/02/03 13:23:38,71.60,33.00,76.52
2015/02/03 13:33:39,71.60,33.00,76.52
2015/02/03 13:43:39,69.80,33.00,76.48
2015/02/03 13:53:40,71.60,33.00,76.52
2015/02/03 14:03:40,69.80,33.00,76.48
2015/02/03 14:13:41,69.80,33.00,76.48
2015/02/03 14:23:41,71.60,33.00,76.52
2015/02/03 14:33:42,68.00,34.00,76.78
2015/02/03 14:43:42,71.60,33.00,76.52
2015/02/03 14:53:43,69.80,33.00,76.48
2015/02/03 15:03:43,71.60,33.00,76.52
2015/02/03 15:13:44,71.60,33.00,76.52
2015/02/03 15:23:44,69.80,33.00,76.48
2015/02/03 15:33:45,71.60,33.00,76.52
2015/02/03 15:43:45,68.00,34.00,76.78
2015/02/03 15:53:46,71.60,33.00,76.52
2015/02/03 16:03:46,71.60,33.00,76.52
2015/02/03 16:13:47,69.80,33.00,76.48
2015/02/03 16:23:47,71.60,33.00,76.52
2015/02/03 16:33:48,68.00,34.00,76.78
2015/02/03 16:43:48,71.60,33.00,76.52
2015/02/03 16:53:49,69.80,33.00,76.48
2015/02/03 17:03:49,69.80,33.00,76.48
2015/02/03 17:13:50,71.60,33.00,76.52
2015/02/03 17:23:50,68.00,34.00,76.78
2015/02/03 17:33:51,71.60,33.00,76.52
2015/02/03 17:43:51,69.80,33.00,76.48
2015/02/03 17:53:52,69.80,33.00,76.48
2015/02/03 18:03:52,71.60,33.00,76.52
2015/02/03 18:13:53,68.00,34.00,76.78
2015/02/03 18:23:53,71.60,33.00,76.52
2015/02/03 18:33:54,69.80,33.00,76.48
2015/02/03 18:43:54,71.60,33.00,76.52
2015/02/03 18:53:55,71.60,33.00,76.52
2015/02/03 19:03:55,69.80,33.00,76.48
2015/02/03 19:13:56,71.60,33.00,76.52
2015/02/03 19:23:56,68.00,34.00,76.78
2015/02/03 19:33:57,71.60,33.00,76.52
2015/02/03 19:43:57,71.60,33.00,76.52
2015/02/03 19:53:58,69.80,33.00,76.48
2015/02/03 20:03:58,71.60,33.00,76.52
2015/02/03 20:13:59,68.00,34.00,76.78
2015/02/03 20:23:59,71.60,33.00,76.52
2015/02/03 20:34:00,69.80,33.00,76.48
2015/02/03 20:44:00,69.80,33.00,76.48
2015/02/03 20:54:01,71.60,33.00,76.52
2015/02/03 21:04:01,68.00,34.00,76.78
2015/02/03 21:14:02,71.60,33.00,76.52
2015/02/03 21:24:02,69.80,33.00,76.48
2015/02/03 21:34:03,69.80,33.00,76.48
2015/02/03 21:44:03,71.60,33.00,76.52
2015/02/03 21:54:04,68.00,34.00,76.78
2015/02/03 22:04:04,71.60,33.00,76.52
2015/02/03 22:14:05,69.80,33.00,76.48
2015/02/03 22:24:05,69.80,33.00,76.48
2015/02/03 22:34:06,71.60,33.00,76.52
2015/02/03 22:44:06,68.00,34.00,76.78
2015/02/03 22:54:07,71.60,33.00,76.52
2015/02/03 23:04:07,69.80,33.00,76.48
2015/02/03 23:14:08,69.80,33.00,76.48
2015/02/03 23:24:08,71.60,33.00,76.52
2015/02/03 23:34:09,68.00,34.00,76.78
2015/02/03 23:44:09,71.60,33.00,76.52
2015/02/03 23:54:10,69.80,33.00,76.48
2015/02/04 00:04:10,69.80,33.00,76.48
2015/02/04 00:14:11,71.60,33.00,76.52
2015/02/04 00:24:11,68.00,34.00,76.78
2015/02/04 00:34:12,71.60,33.00,76.52
2015/02/04 00:44:13,69.80,33.00,76.48
2015/02/04 00:54:13,69.80,33.00,76.48
2015/02/04 01:04:13,71.60,33.00,76.52
2015/02/04 01:14:14,68.00,34.00,76.78
2015/02/04 01:24:15,71.60,33.00,76.52
2015/02/04 01:34:15,71.60,33.00,76.52
2015/02/04 01:44:16,69.80,33.00,76.48
2015/02/04 01:54:16,71.60,33.00,76.52
2015/02/04 02:04:17,68.00,34.00,76.78
2015/02/04 02:14:17,71.60,33.00,76.52
2015/02/04 02:24:18,71.60,33.00,76.52
2015/02/04 02:34:18,69.80,33.00,76.48
2015/02/04 02:44:19,71.60,33.00,76.52
2015/02/04 02:54:19,69.80,33.00,76.48
2015/02/04 03:04:20,71.60,34.00,76.60
2015/02/04 03:14:20,71.60,33.00,76.52
2015/02/04 03:24:21,69.80,33.00,76.48
2015/02/04 03:34:21,71.60,33.00,76.52
2015/02/04 03:44:22,69.80,33.00,76.48
2015/02/04 03:54:22,71.60,33.00,76.52
2015/02/04 04:04:23,71.60,33.00,76.52
2015/02/04 04:14:24,68.00,34.00,76.78
2015/02/04 04:24:24,71.60,33.00,76.52
2015/02/04 04:34:25,69.80,33.00,76.48
2015/02/04 04:44:25,69.80,33.00,76.48
2015/02/04 04:54:26,71.60,33.00,76.52
2015/02/04 05:04:26,68.00,34.00,76.78
2015/02/04 05:14:27,71.60,33.00,76.52
2015/02/04 05:24:27,71.60,33.00,76.52
2015/02/04 05:34:28,69.80,33.00,76.48
2015/02/04 05:44:28,71.60,33.00,76.52
2015/02/04 05:54:29,68.00,34.00,76.78
2015/02/04 06:04:29,71.60,33.00,76.52
2015/02/04 06:14:30,71.60,33.00,76.52
2015/02/04 06:24:30,69.80,33.00,76.48
2015/02/04 06:34:31,71.60,33.00,76.52
2015/02/04 06:44:31,69.80,33.00,76.48
2015/02/04 06:54:32,71.60,33.00,76.52
2015/02/04 07:04:32,71.60,33.00,76.52
2015/02/04 07:14:33,68.00,34.00,76.78
2015/02/04 07:24:33,71.60,33.00,76.52
2015/02/04 07:34:34,69.80,33.00,76.48
2015/02/04 07:44:34,69.80,33.00,76.48
2015/02/04 07:54:35,71.60,33.00,76.52
2015/02/04 08:04:35,68.00,34.00,76.78
2015/02/04 08:14:36,71.60,33.00,76.52
2015/02/04 08:24:36,69.80,33.00,76.48
2015/02/04 08:34:37,69.80,33.00,76.48
2015/02/04 08:44:37,71.60,33.00,76.52
2015/02/04 08:54:38,68.00,34.00,76.78
2015/02/04 09:04:38,71.60,33.00,76.52
2015/02/04 09:14:39,71.60,33.00,76.52
2015/02/04 09:24:39,69.80,33.00,76.48
2015/02/04 09:34:40,71.60,33.00,76.52
2015/02/04 09:44:40,69.80,33.00,76.48
2015/02/04 09:54:41,69.80,33.00,76.48
2015/02/04 10:04:41,71.60,33.00,76.52
2015/02/04 10:14:42,68.00,34.00,76.78
2015/02/04 10:24:42,71.60,33.00,76.52
2015/02/04 10:34:43,71.60,33.00,76.52
2015/02/04 10:44:43,69.80,33.00,76.48
2015/02/04 10:54:44,71.60,33.00,76.52
2015/02/04 11:04:44,69.80,33.00,76.48
2015/02/04 11:14:45,71.60,33.00,76.52
2015/02/04 11:24:45,71.60,33.00,76.52
2015/02/04 11:34:46,68.00,34.00,76.78
2015/02/04 11:44:46,71.60,33.00,76.52
2015/02/04 11:54:47,69.80,33.00,76.48
2015/02/04 12:04:47,69.80,33.00,76.48
2015/02/04 12:14:48,71.60,33.00,76.52
2015/02/04 12:24:48,68.00,34.00,76.78
2015/02/04 12:34:49,71.60,33.00,76.52
2015/02/04 12:44:49,69.80,33.00,76.48
2015/02/04 12:54:50,69.80,33.00,76.48
2015/02/04 13:04:50,71.60,33.00,76.52
2015/02/04 13:14:51,68.00,34.00,76.78
2015/02/04 13:24:51,71.60,33.00,76.52
2015/02/04 13:34:52,71.60,33.00,76.52
2015/02/04 13:44:52,69.80,33.00,76.48
2015/02/04 13:54:53,71.60,33.00,76.52
2015/02/04 14:04:53,68.00,34.00,76.78
2015/02/04 14:14:54,71.60,33.00,76.52
2015/02/04 14:24:54,71.60,33.00,76.52
2015/02/04 14:34:55,69.80,33.00,76.48
2015/02/04 14:44:55,71.60,33.00,76.52
2015/02/04 14:54:56,68.00,34.00,76.78
2015/02/04 15:04:56,71.60,33.00,76.52
2015/02/04 15:14:57,71.60,33.00,76.52
2015/02/04 15:24:57,69.80,33.00,76.48
2015/02/04 15:34:58,71.60,33.00,76.52
2015/02/04 15:44:58,68.00,34.00,76.78
2015/02/04 15:54:59,71.60,33.00,76.52
